district_id,period_type,period_start_date,TOT_AVG,male_buckets_avg,female_buckets_avg,daytime_avg,nighttime_avg
11545,DAILY,2025-05-15,221905,"{""F0T9"": 6041, ""F10T14"": 2772, ""F15T19"": 3026, ""F20T24"": 5355, ""F25T29"": 11341, ""F30T34"": 11689, ""F35T39"": 12884, ""F40T44"": 11022, ""F45T49"": 11525, ""F50T54"": 9801, ""F55T59"": 9301, ""F60T64"": 6881, ""F65T69"": 4456, ""F70T74"": 7829}","{""F0T9"": 5293, ""F10T14"": 2552, ""F15T19"": 3314, ""F20T24"": 6567, ""F25T29"": 11603, ""F30T34"": 10676, ""F35T39"": 10729, ""F40T44"": 8230, ""F45T49"": 8723, ""F50T54"": 7713, ""F55T59"": 8447, ""F60T64"": 6910, ""F65T69"": 4927, ""F70T74"": 12298}",239533,204517
11545,DAILY,2025-05-16,219694,"{""F0T9"": 5931, ""F10T14"": 2703, ""F15T19"": 3043, ""F20T24"": 5501, ""F25T29"": 11297, ""F30T34"": 11559, ""F35T39"": 12714, ""F40T44"": 10867, ""F45T49"": 11401, ""F50T54"": 9607, ""F55T59"": 9238, ""F60T64"": 6893, ""F65T69"": 4492, ""F70T74"": 7905}","{""F0T9"": 5156, ""F10T14"": 2475, ""F15T19"": 3360, ""F20T24"": 6671, ""F25T29"": 11358, ""F30T34"": 10316, ""F35T39"": 10469, ""F40T44"": 8043, ""F45T49"": 8504, ""F50T54"": 7626, ""F55T59"": 8409, ""F60T64"": 6908, ""F65T69"": 4889, ""F70T74"": 12361}",236431,203667
11545,DAILY,2025-05-17,194462,"{""F0T9"": 6179, ""F10T14"": 2809, ""F15T19"": 3275, ""F20T24"": 5223, ""F25T29"": 9503, ""F30T34"": 9774, ""F35T39"": 10479, ""F40T44"": 8612, ""F45T49"": 8874, ""F50T54"": 7798, ""F55T59"": 7942, ""F60T64"": 6151, ""F65T69"": 4191, ""F70T74"": 7676}","{""F0T9"": 5372, ""F10T14"": 2581, ""F15T19"": 3417, ""F20T24"": 5918, ""F25T29"": 9419, ""F30T34"": 8660, ""F35T39"": 8760, ""F40T44"": 6802, ""F45T49"": 7449, ""F50T54"": 6699, ""F55T59"": 7572, ""F60T64"": 6407, ""F65T69"": 4760, ""F70T74"": 12157}",191388,201428
11545,DAILY,2025-05-18,196392,"{""F0T9"": 6265, ""F10T14"": 2857, ""F15T19"": 3306, ""F20T24"": 5163, ""F25T29"": 9656, ""F30T34"": 9915, ""F35T39"": 10619, ""F40T44"": 8717, ""F45T49"": 8868, ""F50T54"": 7812, ""F55T59"": 8024, ""F60T64"": 6206, ""F65T69"": 4230, ""F70T74"": 7765}","{""F0T9"": 5483, ""F10T14"": 2630, ""F15T19"": 3413, ""F20T24"": 6000, ""F25T29"": 9692, ""F30T34"": 8844, ""F35T39"": 8899, ""F40T44"": 6860, ""F45T49"": 7499, ""F50T54"": 6778, ""F55T59"": 7537, ""F60T64"": 6445, ""F65T69"": 4844, ""F70T74"": 12066}",193870,196139
11545,DAILY,2025-05-19,223824,"{""F0T9"": 6106, ""F10T14"": 2808, ""F15T19"": 3034, ""F20T24"": 5324, ""F25T29"": 11420, ""F30T34"": 11792, ""F35T39"": 13023, ""F40T44"": 11350, ""F45T49"": 11822, ""F50T54"": 9954, ""F55T59"": 9436, ""F60T64"": 6958, ""F65T69"": 4599, ""F70T74"": 7964}","{""F0T9"": 5281, ""F10T14"": 2550, ""F15T19"": 3399, ""F20T24"": 6599, ""F25T29"": 11798, ""F30T34"": 10654, ""F35T39"": 10684, ""F40T44"": 8245, ""F45T49"": 8677, ""F50T54"": 7791, ""F55T59"": 8473, ""F60T64"": 6873, ""F65T69"": 4965, ""F70T74"": 12244}",243225,201553
11545,DAILY,2025-05-20,222253,"{""F0T9"": 6122, ""F10T14"": 2802, ""F15T19"": 3027, ""F20T24"": 5217, ""F25T29"": 11382, ""F30T34"": 11750, ""F35T39"": 12944, ""F40T44"": 11126, ""F45T49"": 11619, ""F50T54"": 9920, ""F55T59"": 9223, ""F60T64"": 6859, ""F65T69"": 4543, ""F70T74"": 7933}","{""F0T9"": 5219, ""F10T14"": 2524, ""F15T19"": 3408, ""F20T24"": 6517, ""F25T29"": 11715, ""F30T34"": 10677, ""F35T39"": 10623, ""F40T44"": 8210, ""F45T49"": 8617, ""F50T54"": 7752, ""F55T59"": 8365, ""F60T64"": 6949, ""F65T69"": 4962, ""F70T74"": 12248}",240402,204792
11545,DAILY,2025-05-21,221955,"{""F0T9"": 6106, ""F10T14"": 2792, ""F15T19"": 3002, ""F20T24"": 5219, ""F25T29"": 11310, ""F30T34"": 11690, ""F35T39"": 12982, ""F40T44"": 11087, ""F45T49"": 11636, ""F50T54"": 9922, ""F55T59"": 9310, ""F60T64"": 6870, ""F65T69"": 4544, ""F70T74"": 7826}","{""F0T9"": 5300, ""F10T14"": 2556, ""F15T19"": 3297, ""F20T24"": 6375, ""F25T29"": 11646, ""F30T34"": 10657, ""F35T39"": 10754, ""F40T44"": 8214, ""F45T49"": 8619, ""F50T54"": 7718, ""F55T59"": 8477, ""F60T64"": 6931, ""F65T69"": 4934, ""F70T74"": 12180}",240320,204033
11545,DAILY,2025-05-22,221507,"{""F0T9"": 6202, ""F10T14"": 2824, ""F15T19"": 3014, ""F20T24"": 5179, ""F25T29"": 11326, ""F30T34"": 11705, ""F35T39"": 12811, ""F40T44"": 11076, ""F45T49"": 11612, ""F50T54"": 9840, ""F55T59"": 9213, ""F60T64"": 6839, ""F65T69"": 4441, ""F70T74"": 7848}","{""F0T9"": 5274, ""F10T14"": 2543, ""F15T19"": 3312, ""F20T24"": 6577, ""F25T29"": 11603, ""F30T34"": 10723, ""F35T39"": 10644, ""F40T44"": 8249, ""F45T49"": 8619, ""F50T54"": 7641, ""F55T59"": 8389, ""F60T64"": 6866, ""F65T69"": 4915, ""F70T74"": 12222}",239204,203597
11545,DAILY,2025-05-23,218581,"{""F0T9"": 6077, ""F10T14"": 2769, ""F15T19"": 3036, ""F20T24"": 5304, ""F25T29"": 11194, ""F30T34"": 11512, ""F35T39"": 12620, ""F40T44"": 10927, ""F45T49"": 11224, ""F50T54"": 9486, ""F55T59"": 9167, ""F60T64"": 6717, ""F65T69"": 4414, ""F70T74"": 7880}","{""F0T9"": 5333, ""F10T14"": 2543, ""F15T19"": 3395, ""F20T24"": 6610, ""F25T29"": 11289, ""F30T34"": 10255, ""F35T39"": 10347, ""F40T44"": 7980, ""F45T49"": 8437, ""F50T54"": 7611, ""F55T59"": 8344, ""F60T64"": 6879, ""F65T69"": 4923, ""F70T74"": 12307}",235484,203551
11545,DAILY,2025-05-24,194434,"{""F0T9"": 6031, ""F10T14"": 2742, ""F15T19"": 3268, ""F20T24"": 4995, ""F25T29"": 9509, ""F30T34"": 9783, ""F35T39"": 10490, ""F40T44"": 8728, ""F45T49"": 8899, ""F50T54"": 7741, ""F55T59"": 7948, ""F60T64"": 6199, ""F65T69"": 4175, ""F70T74"": 7698}","{""F0T9"": 5518, ""F10T14"": 2645, ""F15T19"": 3328, ""F20T24"": 5952, ""F25T29"": 9255, ""F30T34"": 8695, ""F35T39"": 8822, ""F40T44"": 6833, ""F45T49"": 7359, ""F50T54"": 6697, ""F55T59"": 7648, ""F60T64"": 6504, ""F65T69"": 4822, ""F70T74"": 12153}",191338,200374
11545,DAILY,2025-05-25,194629,"{""F0T9"": 5862, ""F10T14"": 2679, ""F15T19"": 3282, ""F20T24"": 5024, ""F25T29"": 9592, ""F30T34"": 10018, ""F35T39"": 10583, ""F40T44"": 8633, ""F45T49"": 8870, ""F50T54"": 7792, ""F55T59"": 7993, ""F60T64"": 6209, ""F65T69"": 4154, ""F70T74"": 7629}","{""F0T9"": 5483, ""F10T14"": 2628, ""F15T19"": 3437, ""F20T24"": 5941, ""F25T29"": 9582, ""F30T34"": 8772, ""F35T39"": 8831, ""F40T44"": 6721, ""F45T49"": 7300, ""F50T54"": 6815, ""F55T59"": 7513, ""F60T64"": 6430, ""F65T69"": 4787, ""F70T74"": 12069}",191214,195792
11545,DAILY,2025-05-26,221851,"{""F0T9"": 5718, ""F10T14"": 2633, ""F15T19"": 2892, ""F20T24"": 5239, ""F25T29"": 11432, ""F30T34"": 11711, ""F35T39"": 13024, ""F40T44"": 11254, ""F45T49"": 11749, ""F50T54"": 9995, ""F55T59"": 9501, ""F60T64"": 7010, ""F65T69"": 4585, ""F70T74"": 8017}","{""F0T9"": 5129, ""F10T14"": 2477, ""F15T19"": 3097, ""F20T24"": 6532, ""F25T29"": 11565, ""F30T34"": 10572, ""F35T39"": 10613, ""F40T44"": 8122, ""F45T49"": 8629, ""F50T54"": 7787, ""F55T59"": 8385, ""F60T64"": 6900, ""F65T69"": 4903, ""F70T74"": 12380}",240562,200638
11545,DAILY,2025-05-27,221373,"{""F0T9"": 5789, ""F10T14"": 2661, ""F15T19"": 2883, ""F20T24"": 5158, ""F25T29"": 11395, ""F30T34"": 11667, ""F35T39"": 12958, ""F40T44"": 11274, ""F45T49"": 11744, ""F50T54"": 9857, ""F55T59"": 9311, ""F60T64"": 6871, ""F65T69"": 4503, ""F70T74"": 7871}","{""F0T9"": 5214, ""F10T14"": 2497, ""F15T19"": 3003, ""F20T24"": 6502, ""F25T29"": 11707, ""F30T34"": 10581, ""F35T39"": 10678, ""F40T44"": 8201, ""F45T49"": 8611, ""F50T54"": 7746, ""F55T59"": 8438, ""F60T64"": 6938, ""F65T69"": 4934, ""F70T74"": 12379}",239328,203414
11545,DAILY,2025-05-28,221547,"{""F0T9"": 5959, ""F10T14"": 2736, ""F15T19"": 2820, ""F20T24"": 5192, ""F25T29"": 11437, ""F30T34"": 11751, ""F35T39"": 12874, ""F40T44"": 11226, ""F45T49"": 11543, ""F50T54"": 9796, ""F55T59"": 9318, ""F60T64"": 6882, ""F65T69"": 4504, ""F70T74"": 7909}","{""F0T9"": 5249, ""F10T14"": 2523, ""F15T19"": 3034, ""F20T24"": 6502, ""F25T29"": 11732, ""F30T34"": 10590, ""F35T39"": 10684, ""F40T44"": 8259, ""F45T49"": 8551, ""F50T54"": 7736, ""F55T59"": 8449, ""F60T64"": 7014, ""F65T69"": 4904, ""F70T74"": 12373}",239166,203946
11545,DAILY,2025-05-29,221313,"{""F0T9"": 6114, ""F10T14"": 2793, ""F15T19"": 2818, ""F20T24"": 5257, ""F25T29"": 11363, ""F30T34"": 11715, ""F35T39"": 12868, ""F40T44"": 11112, ""F45T49"": 11509, ""F50T54"": 9806, ""F55T59"": 9336, ""F60T64"": 6885, ""F65T69"": 4512, ""F70T74"": 7894}","{""F0T9"": 5118, ""F10T14"": 2478, ""F15T19"": 3219, ""F20T24"": 6535, ""F25T29"": 11625, ""F30T34"": 10477, ""F35T39"": 10716, ""F40T44"": 8178, ""F45T49"": 8584, ""F50T54"": 7774, ""F55T59"": 8391, ""F60T64"": 6958, ""F65T69"": 4905, ""F70T74"": 12371}",238391,204184
11545,DAILY,2025-05-30,219196,"{""F0T9"": 6101, ""F10T14"": 2793, ""F15T19"": 2941, ""F20T24"": 5268, ""F25T29"": 11191, ""F30T34"": 11552, ""F35T39"": 12700, ""F40T44"": 10842, ""F45T49"": 11203, ""F50T54"": 9702, ""F55T59"": 9223, ""F60T64"": 6830, ""F65T69"": 4505, ""F70T74"": 7854}","{""F0T9"": 5307, ""F10T14"": 2555, ""F15T19"": 3350, ""F20T24"": 6608, ""F25T29"": 11322, ""F30T34"": 10189, ""F35T39"": 10501, ""F40T44"": 8023, ""F45T49"": 8420, ""F50T54"": 7630, ""F55T59"": 8382, ""F60T64"": 6972, ""F65T69"": 4837, ""F70T74"": 12397}",235583,204767
11545,DAILY,2025-05-31,193252,"{""F0T9"": 5942, ""F10T14"": 2713, ""F15T19"": 3203, ""F20T24"": 4932, ""F25T29"": 9414, ""F30T34"": 9773, ""F35T39"": 10439, ""F40T44"": 8660, ""F45T49"": 8728, ""F50T54"": 7702, ""F55T59"": 7955, ""F60T64"": 6140, ""F65T69"": 4191, ""F70T74"": 7673}","{""F0T9"": 5352, ""F10T14"": 2571, ""F15T19"": 3331, ""F20T24"": 5795, ""F25T29"": 9214, ""F30T34"": 8467, ""F35T39"": 8837, ""F40T44"": 6843, ""F45T49"": 7389, ""F50T54"": 6711, ""F55T59"": 7620, ""F60T64"": 6611, ""F65T69"": 4779, ""F70T74"": 12265}",189753,200350
11545,DAILY,2025-06-01,195239,"{""F0T9"": 6025, ""F10T14"": 2754, ""F15T19"": 3207, ""F20T24"": 4967, ""F25T29"": 9654, ""F30T34"": 10002, ""F35T39"": 10481, ""F40T44"": 8650, ""F45T49"": 8717, ""F50T54"": 7828, ""F55T59"": 8006, ""F60T64"": 6262, ""F65T69"": 4211, ""F70T74"": 7812}","{""F0T9"": 5321, ""F10T14"": 2569, ""F15T19"": 3464, ""F20T24"": 6019, ""F25T29"": 9631, ""F30T34"": 8643, ""F35T39"": 8790, ""F40T44"": 6733, ""F45T49"": 7342, ""F50T54"": 6752, ""F55T59"": 7658, ""F60T64"": 6581, ""F65T69"": 4891, ""F70T74"": 12269}",192200,195213
11545,DAILY,2025-06-02,220543,"{""F0T9"": 6115, ""F10T14"": 2794, ""F15T19"": 2953, ""F20T24"": 5169, ""F25T29"": 11204, ""F30T34"": 11527, ""F35T39"": 12844, ""F40T44"": 10917, ""F45T49"": 11480, ""F50T54"": 9787, ""F55T59"": 9367, ""F60T64"": 7030, ""F65T69"": 4604, ""F70T74"": 8037}","{""F0T9"": 5198, ""F10T14"": 2508, ""F15T19"": 3416, ""F20T24"": 6434, ""F25T29"": 11294, ""F30T34"": 10259, ""F35T39"": 10479, ""F40T44"": 8033, ""F45T49"": 8455, ""F50T54"": 7735, ""F55T59"": 8471, ""F60T64"": 6990, ""F65T69"": 4935, ""F70T74"": 12509}",238399,200703
11545,DAILY,2025-06-03,198854,"{""F0T9"": 6079, ""F10T14"": 2788, ""F15T19"": 3189, ""F20T24"": 4909, ""F25T29"": 9782, ""F30T34"": 10110, ""F35T39"": 10805, ""F40T44"": 8929, ""F45T49"": 9018, ""F50T54"": 8010, ""F55T59"": 8001, ""F60T64"": 6313, ""F65T69"": 4296, ""F70T74"": 7849}","{""F0T9"": 5313, ""F10T14"": 2555, ""F15T19"": 3573, ""F20T24"": 5861, ""F25T29"": 9974, ""F30T34"": 8902, ""F35T39"": 9161, ""F40T44"": 6973, ""F45T49"": 7390, ""F50T54"": 7001, ""F55T59"": 7877, ""F60T64"": 6773, ""F65T69"": 4945, ""F70T74"": 12478}",196804,202606
11545,DAILY,2025-06-04,222678,"{""F0T9"": 6112, ""F10T14"": 2791, ""F15T19"": 3012, ""F20T24"": 5140, ""F25T29"": 11372, ""F30T34"": 11759, ""F35T39"": 12910, ""F40T44"": 11200, ""F45T49"": 11675, ""F50T54"": 9944, ""F55T59"": 9378, ""F60T64"": 6903, ""F65T69"": 4583, ""F70T74"": 7969}","{""F0T9"": 5295, ""F10T14"": 2545, ""F15T19"": 3354, ""F20T24"": 6406, ""F25T29"": 11575, ""F30T34"": 10547, ""F35T39"": 10667, ""F40T44"": 8152, ""F45T49"": 8666, ""F50T54"": 7802, ""F55T59"": 8501, ""F60T64"": 7030, ""F65T69"": 4943, ""F70T74"": 12447}",241279,201789
11545,DAILY,2025-06-05,218793,"{""F0T9"": 6080, ""F10T14"": 2768, ""F15T19"": 3021, ""F20T24"": 5089, ""F25T29"": 11108, ""F30T34"": 11445, ""F35T39"": 12625, ""F40T44"": 10927, ""F45T49"": 11407, ""F50T54"": 9759, ""F55T59"": 9234, ""F60T64"": 6833, ""F65T69"": 4476, ""F70T74"": 7821}","{""F0T9"": 5208, ""F10T14"": 2500, ""F15T19"": 3218, ""F20T24"": 6330, ""F25T29"": 11253, ""F30T34"": 10290, ""F35T39"": 10397, ""F40T44"": 8022, ""F45T49"": 8527, ""F50T54"": 7740, ""F55T59"": 8398, ""F60T64"": 7031, ""F65T69"": 4916, ""F70T74"": 12368}",235780,203977
11545,DAILY,2025-06-06,189544,"{""F0T9"": 5966, ""F10T14"": 2722, ""F15T19"": 3264, ""F20T24"": 4843, ""F25T29"": 9173, ""F30T34"": 9591, ""F35T39"": 10027, ""F40T44"": 8448, ""F45T49"": 8580, ""F50T54"": 7634, ""F55T59"": 7658, ""F60T64"": 6008, ""F65T69"": 4131, ""F70T74"": 7535}","{""F0T9"": 5142, ""F10T14"": 2459, ""F15T19"": 3425, ""F20T24"": 5759, ""F25T29"": 9048, ""F30T34"": 8274, ""F35T39"": 8562, ""F40T44"": 6507, ""F45T49"": 7113, ""F50T54"": 6662, ""F55T59"": 7554, ""F60T64"": 6560, ""F65T69"": 4789, ""F70T74"": 12110}",186071,198989
11545,DAILY,2025-06-07,186281,"{""F0T9"": 5607, ""F10T14"": 2595, ""F15T19"": 3208, ""F20T24"": 4707, ""F25T29"": 9008, ""F30T34"": 9375, ""F35T39"": 9948, ""F40T44"": 8222, ""F45T49"": 8507, ""F50T54"": 7514, ""F55T59"": 7666, ""F60T64"": 6020, ""F65T69"": 4165, ""F70T74"": 7541}","{""F0T9"": 5058, ""F10T14"": 2430, ""F15T19"": 3379, ""F20T24"": 5585, ""F25T29"": 8694, ""F30T34"": 7996, ""F35T39"": 8353, ""F40T44"": 6476, ""F45T49"": 7002, ""F50T54"": 6531, ""F55T59"": 7354, ""F60T64"": 6449, ""F65T69"": 4717, ""F70T74"": 12172}",182297,188697
11545,DAILY,2025-06-08,193957,"{""F0T9"": 5999, ""F10T14"": 2745, ""F15T19"": 3307, ""F20T24"": 4852, ""F25T29"": 9443, ""F30T34"": 9944, ""F35T39"": 10392, ""F40T44"": 8665, ""F45T49"": 8803, ""F50T54"": 7754, ""F55T59"": 7931, ""F60T64"": 6194, ""F65T69"": 4253, ""F70T74"": 7690}","{""F0T9"": 5291, ""F10T14"": 2548, ""F15T19"": 3454, ""F20T24"": 5804, ""F25T29"": 9500, ""F30T34"": 8584, ""F35T39"": 8764, ""F40T44"": 6740, ""F45T49"": 7240, ""F50T54"": 6797, ""F55T59"": 7622, ""F60T64"": 6544, ""F65T69"": 4879, ""F70T74"": 12217}",191056,192507
11545,DAILY,2025-06-09,223544,"{""F0T9"": 6073, ""F10T14"": 2783, ""F15T19"": 2987, ""F20T24"": 5104, ""F25T29"": 11328, ""F30T34"": 11891, ""F35T39"": 13016, ""F40T44"": 11455, ""F45T49"": 11729, ""F50T54"": 10043, ""F55T59"": 9432, ""F60T64"": 6940, ""F65T69"": 4582, ""F70T74"": 8042}","{""F0T9"": 5311, ""F10T14"": 2550, ""F15T19"": 3408, ""F20T24"": 6492, ""F25T29"": 11683, ""F30T34"": 10588, ""F35T39"": 10692, ""F40T44"": 8195, ""F45T49"": 8421, ""F50T54"": 7846, ""F55T59"": 8533, ""F60T64"": 6998, ""F65T69"": 4981, ""F70T74"": 12439}",242710,201611
11545,DAILY,2025-06-10,222283,"{""F0T9"": 6071, ""F10T14"": 2774, ""F15T19"": 2985, ""F20T24"": 5037, ""F25T29"": 11217, ""F30T34"": 11732, ""F35T39"": 12926, ""F40T44"": 11297, ""F45T49"": 11563, ""F50T54"": 9910, ""F55T59"": 9311, ""F60T64"": 6846, ""F65T69"": 4527, ""F70T74"": 7895}","{""F0T9"": 5241, ""F10T14"": 2514, ""F15T19"": 3358, ""F20T24"": 6476, ""F25T29"": 11700, ""F30T34"": 10700, ""F35T39"": 10613, ""F40T44"": 8112, ""F45T49"": 8554, ""F50T54"": 7836, ""F55T59"": 8536, ""F60T64"": 7050, ""F65T69"": 4972, ""F70T74"": 12530}",240404,204596
11545,DAILY,2025-06-11,221264,"{""F0T9"": 5751, ""F10T14"": 2592, ""F15T19"": 3006, ""F20T24"": 5188, ""F25T29"": 11336, ""F30T34"": 11724, ""F35T39"": 12795, ""F40T44"": 11219, ""F45T49"": 11475, ""F50T54"": 9800, ""F55T59"": 9337, ""F60T64"": 6864, ""F65T69"": 4517, ""F70T74"": 7840}","{""F0T9"": 5181, ""F10T14"": 2460, ""F15T19"": 3314, ""F20T24"": 6513, ""F25T29"": 11739, ""F30T34"": 10631, ""F35T39"": 10719, ""F40T44"": 8102, ""F45T49"": 8459, ""F50T54"": 7842, ""F55T59"": 8495, ""F60T64"": 7028, ""F65T69"": 4902, ""F70T74"": 12432}",239162,204243
11545,DAILY,2025-06-12,219642,"{""F0T9"": 5437, ""F10T14"": 2445, ""F15T19"": 2954, ""F20T24"": 5197, ""F25T29"": 11365, ""F30T34"": 11760, ""F35T39"": 12720, ""F40T44"": 11120, ""F45T49"": 11401, ""F50T54"": 9793, ""F55T59"": 9254, ""F60T64"": 6861, ""F65T69"": 4464, ""F70T74"": 7774}","{""F0T9"": 4999, ""F10T14"": 2384, ""F15T19"": 3248, ""F20T24"": 6573, ""F25T29"": 11653, ""F30T34"": 10593, ""F35T39"": 10559, ""F40T44"": 8026, ""F45T49"": 8523, ""F50T54"": 7753, ""F55T59"": 8517, ""F60T64"": 6998, ""F65T69"": 4939, ""F70T74"": 12335}",237438,202488
11545,DAILY,2025-06-13,216929,"{""F0T9"": 5541, ""F10T14"": 2534, ""F15T19"": 3037, ""F20T24"": 5275, ""F25T29"": 11086, ""F30T34"": 11441, ""F35T39"": 12414, ""F40T44"": 10870, ""F45T49"": 11229, ""F50T54"": 9651, ""F55T59"": 9166, ""F60T64"": 6856, ""F65T69"": 4463, ""F70T74"": 7811}","{""F0T9"": 4997, ""F10T14"": 2419, ""F15T19"": 3273, ""F20T24"": 6550, ""F25T29"": 11264, ""F30T34"": 10215, ""F35T39"": 10262, ""F40T44"": 7911, ""F45T49"": 8302, ""F50T54"": 7673, ""F55T59"": 8423, ""F60T64"": 6949, ""F65T69"": 4925, ""F70T74"": 12389}",233582,201339
11545,DAILY,2025-06-14,194067,"{""F0T9"": 5913, ""F10T14"": 2717, ""F15T19"": 3243, ""F20T24"": 4910, ""F25T29"": 9407, ""F30T34"": 9854, ""F35T39"": 10448, ""F40T44"": 8712, ""F45T49"": 8977, ""F50T54"": 7815, ""F55T59"": 7876, ""F60T64"": 6237, ""F65T69"": 4267, ""F70T74"": 7615}","{""F0T9"": 5283, ""F10T14"": 2563, ""F15T19"": 3348, ""F20T24"": 5814, ""F25T29"": 9360, ""F30T34"": 8441, ""F35T39"": 8834, ""F40T44"": 6723, ""F45T49"": 7296, ""F50T54"": 6809, ""F55T59"": 7688, ""F60T64"": 6618, ""F65T69"": 4890, ""F70T74"": 12408}",192332,199355
11545,DAILY,2025-06-15,195404,"{""F0T9"": 5924, ""F10T14"": 2742, ""F15T19"": 3275, ""F20T24"": 4886, ""F25T29"": 9707, ""F30T34"": 10012, ""F35T39"": 10578, ""F40T44"": 8758, ""F45T49"": 8878, ""F50T54"": 7819, ""F55T59"": 7827, ""F60T64"": 6245, ""F65T69"": 4277, ""F70T74"": 7671}","{""F0T9"": 5325, ""F10T14"": 2603, ""F15T19"": 3420, ""F20T24"": 5943, ""F25T29"": 9783, ""F30T34"": 8765, ""F35T39"": 8872, ""F40T44"": 6656, ""F45T49"": 7308, ""F50T54"": 6799, ""F55T59"": 7639, ""F60T64"": 6581, ""F65T69"": 4882, ""F70T74"": 12229}",193161,194299
11545,DAILY,2025-06-16,222644,"{""F0T9"": 5971, ""F10T14"": 2755, ""F15T19"": 3046, ""F20T24"": 5154, ""F25T29"": 11362, ""F30T34"": 11746, ""F35T39"": 12864, ""F40T44"": 11330, ""F45T49"": 11697, ""F50T54"": 9972, ""F55T59"": 9389, ""F60T64"": 7003, ""F65T69"": 4634, ""F70T74"": 7940}","{""F0T9"": 5237, ""F10T14"": 2545, ""F15T19"": 3357, ""F20T24"": 6589, ""F25T29"": 11676, ""F30T34"": 10550, ""F35T39"": 10650, ""F40T44"": 7967, ""F45T49"": 8501, ""F50T54"": 7757, ""F55T59"": 8556, ""F60T64"": 6942, ""F65T69"": 4994, ""F70T74"": 12459}",242002,200797
11545,DAILY,2025-06-17,220977,"{""F0T9"": 5985, ""F10T14"": 2764, ""F15T19"": 3004, ""F20T24"": 5160, ""F25T29"": 11261, ""F30T34"": 11714, ""F35T39"": 12818, ""F40T44"": 11180, ""F45T49"": 11548, ""F50T54"": 9902, ""F55T59"": 9216, ""F60T64"": 6882, ""F65T69"": 4556, ""F70T74"": 7848}","{""F0T9"": 5126, ""F10T14"": 2493, ""F15T19"": 3246, ""F20T24"": 6556, ""F25T29"": 11561, ""F30T34"": 10569, ""F35T39"": 10616, ""F40T44"": 8087, ""F45T49"": 8438, ""F50T54"": 7742, ""F55T59"": 8479, ""F60T64"": 6949, ""F65T69"": 4946, ""F70T74"": 12334}",238978,203485
11545,DAILY,2025-06-18,220461,"{""F0T9"": 5948, ""F10T14"": 2763, ""F15T19"": 3017, ""F20T24"": 5212, ""F25T29"": 11242, ""F30T34"": 11661, ""F35T39"": 12696, ""F40T44"": 11166, ""F45T49"": 11536, ""F50T54"": 9806, ""F55T59"": 9159, ""F60T64"": 6784, ""F65T69"": 4530, ""F70T74"": 7753}","{""F0T9"": 5055, ""F10T14"": 2474, ""F15T19"": 3452, ""F20T24"": 6601, ""F25T29"": 11642, ""F30T34"": 10544, ""F35T39"": 10613, ""F40T44"": 8016, ""F45T49"": 8505, ""F50T54"": 7719, ""F55T59"": 8448, ""F60T64"": 6920, ""F65T69"": 4920, ""F70T74"": 12280}",238361,202725
11545,DAILY,2025-06-19,220764,"{""F0T9"": 6000, ""F10T14"": 2766, ""F15T19"": 3018, ""F20T24"": 5323, ""F25T29"": 11283, ""F30T34"": 11652, ""F35T39"": 12677, ""F40T44"": 11209, ""F45T49"": 11405, ""F50T54"": 9789, ""F55T59"": 9212, ""F60T64"": 6793, ""F65T69"": 4552, ""F70T74"": 7822}","{""F0T9"": 5159, ""F10T14"": 2513, ""F15T19"": 3475, ""F20T24"": 6614, ""F25T29"": 11500, ""F30T34"": 10489, ""F35T39"": 10577, ""F40T44"": 8033, ""F45T49"": 8455, ""F50T54"": 7715, ""F55T59"": 8516, ""F60T64"": 6957, ""F65T69"": 4941, ""F70T74"": 12319}",238763,202705
11545,DAILY,2025-06-20,218836,"{""F0T9"": 5954, ""F10T14"": 2752, ""F15T19"": 3080, ""F20T24"": 5414, ""F25T29"": 11123, ""F30T34"": 11453, ""F35T39"": 12544, ""F40T44"": 10970, ""F45T49"": 11299, ""F50T54"": 9793, ""F55T59"": 9313, ""F60T64"": 6879, ""F65T69"": 4598, ""F70T74"": 7840}","{""F0T9"": 5167, ""F10T14"": 2518, ""F15T19"": 3427, ""F20T24"": 6507, ""F25T29"": 11227, ""F30T34"": 10123, ""F35T39"": 10471, ""F40T44"": 7862, ""F45T49"": 8341, ""F50T54"": 7627, ""F55T59"": 8404, ""F60T64"": 6912, ""F65T69"": 4934, ""F70T74"": 12307}",236153,202827
11545,DAILY,2025-06-21,193946,"{""F0T9"": 5880, ""F10T14"": 2713, ""F15T19"": 3225, ""F20T24"": 5060, ""F25T29"": 9398, ""F30T34"": 9731, ""F35T39"": 10650, ""F40T44"": 8795, ""F45T49"": 8836, ""F50T54"": 7772, ""F55T59"": 7945, ""F60T64"": 6223, ""F65T69"": 4265, ""F70T74"": 7663}","{""F0T9"": 5152, ""F10T14"": 2515, ""F15T19"": 3317, ""F20T24"": 5726, ""F25T29"": 9217, ""F30T34"": 8593, ""F35T39"": 8873, ""F40T44"": 6844, ""F45T49"": 7330, ""F50T54"": 6775, ""F55T59"": 7644, ""F60T64"": 6607, ""F65T69"": 4887, ""F70T74"": 12310}",191558,199947
